# Constructed from biom file
#OTU ID	A2511	J2515	taxonomy
4b4de2ebd32432aa36f762bd700a1a80	189.0	197.0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Woeseiaceae; Woeseia; uncultured gamma proteobacterium EB080_L93H08
74d341bed5c4f4d1400bd4c7ff0556b8	0.0	4.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; uncultured marine bacterium
c6833ec304789e6ab915766d8a61142f	10.0	19.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Spongiibacteraceae; Dasania; 
a1ae9616b621213b6f5255a65e4a7888	31.0	28.0	Bacteria; Proteobacteria; Alphaproteobacteria; Thalassobaculales; Nisaeaceae; OM75 clade; 
945184b6386c192c0066e0a98a154780	0.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; ; 
b14306bf04462de74590bd1ba810147e	0.0	6.0	Bacteria; ; ; ; ; ; 
0be02a6f2328abb2ac3d9e65b8162e37	4.0	10.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Terasakiellaceae; uncultured; uncultured organism
2925bbfdbe78e7e3e0b69a94761d5e91	2.0	0.0	Bacteria; Omnitrophicaeota; Omnitrophia; Omnitrophales; Omnitrophaceae; Candidatus Omnitrophus; uncultured bacterium
7b2a33f10384e88178731e09b0bf4f83	0.0	4.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; uncultured; metagenome; metagenome
012404fdadfbaf107b90c21b6011a121	54.0	135.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Formosa; 
83ad52090168e2a1de7f281350a17ac2	7.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Diplorickettsiales; Diplorickettsiaceae; uncultured; 
503e245ef7610e07931e8ffe369f7e01	56.0	42.0	Bacteria; Proteobacteria; Gammaproteobacteria; UBA10353 marine group; ; ; 
2b6e42bf9200244b950fdda2491dd4ca	19.0	20.0	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Colwelliaceae; Colwellia; 
8b2279d344a707a0286f4355f6db92ff	24.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; uncultured; 
2bbe9ffa11b7f8f8f39949efd572622e	140.0	166.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Ilumatobacteraceae; Ilumatobacter; 
4ec37aa30ab2bf855e1b18f114113868	32.0	16.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); ; ; 
49683dd62b698ff09899ccd820083ebb	21.0	13.0	Bacteria; Epsilonbacteraeota; Campylobacteria; Campylobacterales; Arcobacteraceae; Arcobacter; 
fd187133c3cb6a8878443e7f6ae0c77e	20.0	34.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; ; 
6fe4c1b66305430b8681deb53d5b2668	10.0	5.0	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfarculales; Desulfarculaceae; uncultured; uncultured delta proteobacterium
c8e360969108fa2125a3d56eb4dad24f	441.0	811.0	Bacteria; Actinobacteria; Acidimicrobiia; Actinomarinales; Actinomarinaceae; Candidatus Actinomarina; uncultured marine bacterium
45aae5b06129baf3325f68a675e9c8e2	406.0	420.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae; OM60(NOR5) clade; uncultured marine bacterium
8e03a5546765d4f3e949a77f5f700f7e	0.0	28.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopelagicus; uncultured archaeon
35b4930c8ef9b7fa7c378c7f69d1fa09	12.0	0.0	Bacteria; Planctomycetes; OM190; ; ; ; 
2a29f80ddb77d9a091452ac11d2065a0	0.0	20.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Formosa; uncultured marine bacterium
929cbf36f791dd363157d90871061cee	128.0	132.0	Bacteria; Proteobacteria; Gammaproteobacteria; UBA10353 marine group; uncultured organism; uncultured organism; uncultured organism
41508066e895c1a53b03b464db2e3c50	0.0	8.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; NS5 marine group; 
a6b9bfa854e77e8f54161f3b485a6714	17.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; 
e2901c4b03e674c7e67f89478f81e128	25.0	95.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Spongiibacteraceae; BD1-7 clade; uncultured bacterium
1d0d5ffd613d79c83dc39cdeb7e297c5	0.0	20.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; uncultured marine bacterium; uncultured marine bacterium
3f8370d5341692ef7e6f31eae982ed21	0.0	9.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; ; 
8c866d6fd971f26428fadc39d12e6224	5.0	4.0	Bacteria; Nitrospinae; Nitrospinia; Nitrospinales; Nitrospinaceae; Nitrospina; 
b5c40e084e48850dbd6ee192dd8bcb14	0.0	5.0	Bacteria; Proteobacteria; ; ; ; ; 
0ab2c16c7082d494ba4d3ad819ec4f7a	89.0	117.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Saprospiraceae; uncultured; unidentified marine eubacterium
76ff56adf5a8f60da6894bf988d75c28	8.0	5.0	Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; uncultured; uncultured Fibrobacteres bacterium
a916b13589ae791d4efd1e727fa89b46	2.0	0.0	Bacteria; Dependentiae; Babeliae; Babeliales; UBA12409; metagenome; metagenome
825cfba5237338118f5512de2223cabc	24.0	15.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Blfdi19; uncultured bacterium; uncultured bacterium
1f25302398a08fa973d6ebae46465f9e	107.0	90.0	Bacteria; Actinobacteria; Acidimicrobiia; Microtrichales; Microtrichaceae; Sva0996 marine group; uncultured bacterium
2c769b0e96ba35ca60a6aa3a15f527d8	83.0	64.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ia; 
72143fd9e63fe40c1258948d2f0d79c3	917.0	780.0	Bacteria; Proteobacteria; Alphaproteobacteria; SAR11 clade; Clade I; Clade Ia; 
c3747f18b2483e043c8b3c7c53b1416c	6.0	0.0	Bacteria; ; ; ; ; ; 
c6cd3b9fd6ae77dc88ddac6386d4e741	6.0	0.0	Bacteria; Cyanobacteria; Melainabacteria; Obscuribacterales; ; ; 
576b43eee9797f7036a8901584989470	16.0	54.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Porticoccaceae; SAR92 clade; 
bea27daf6523539c06827f4806443412	12.0	9.0	Bacteria; Proteobacteria; Gammaproteobacteria; Coxiellales; Coxiellaceae; Coxiella; uncultured bacterium
c7c02c07fb28c8730768bb76cafad3fe	50.0	138.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Burkholderiaceae; Burkholderia-Caballeronia-Paraburkholderia; 
19c8b33153ecbc5ab139b86ed996a90e	20.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas; 
636526723b6edd9bc9a4e2a10feeee2a	0.0	12.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; uncultured Bacteroidetes bacterium
0c35cfa523aa27921ef8544a16d1cd36	2934.0	3229.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
3bac14d2805bf995afe9d316a5777b1e	197.0	0.0	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; 
7ec69f2c62aad60e060e588ef687bdd0	238.0	317.0	Bacteria; Proteobacteria; Gammaproteobacteria; SAR86 clade; ; ; 
62ecc763393ec2da50034523c30663e3	35.0	30.0	Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Woeseiaceae; Woeseia; uncultured marine bacterium
059f987baf951c4e8d2ca6e46d60b148	10.0	13.0	Bacteria; Proteobacteria; Deltaproteobacteria; Myxococcales; Sandaracinaceae; uncultured; uncultured delta proteobacterium
6f7fdad1419595b3bb1e5ceda289402b	11.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; Sphingomonas sp. S-2
a140195871278e8fcf9447e42bad8786	134.0	240.0	Bacteria; Proteobacteria; Gammaproteobacteria; Thiomicrospirales; Thioglobaceae; SUP05 cluster; 
b0dbb8722e6bae57ffc2b42325d33a40	0.0	5.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Crocinitomicaceae; Fluviicola; 
778f0eb2a8cfc6df11f04536adafa0aa	21.0	18.0	Bacteria; Nitrospinae; Nitrospinia; Nitrospinales; Nitrospinaceae; LS-NOB; 
f184a7549905b726947d65f2d8cafa4a	174.0	181.0	Bacteria; Proteobacteria; Deltaproteobacteria; SAR324 clade(Marine group B); uncultured SAR324 cluster bacterium; uncultured SAR324 cluster bacterium; uncultured SAR324 cluster bacterium
e5bcc1b07eae68abda8f7934a2a2648b	0.0	8.0	Bacteria; Bacteroidetes; Bacteroidia; Cytophagales; Microscillaceae; uncultured; metagenome
dfee0dfd8c86415a8c8e28784f482990	63.0	196.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; 
72f9c992a3dc068f869b1feef54e7733	0.0	4.0	Bacteria; Proteobacteria; Gammaproteobacteria; Cellvibrionales; Halieaceae; ; 
4f5fc09b11a0c49cc7911a4580cf2654	7.0	4.0	Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; uncultured; uncultured Fibrobacteres bacterium
0d957ff7a95ed06d5550618efeeb1e35	0.0	12.0	Bacteria; Proteobacteria; Gammaproteobacteria; Thiomicrospirales; Thioglobaceae; SUP05 cluster; endosymbiont of Ridgeia piscesae
2c2ea9e7a20a6fb7ca0419b8b457f1ee	32.0	0.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Persicirhabdus; uncultured bacterium
38305865891ec39e4ca7ece6bdbc98c9	0.0	22.0	Bacteria; Proteobacteria; Gammaproteobacteria; SAR86 clade; ; ; 
ae1c8acafd0f5311b02ff603be1d9aa0	777.0	483.0	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Rubritaleaceae; Roseibacillus; uncultured marine bacterium
ae3d16e8d08f070f3f34e3a161a573e9	20.0	0.0	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Devosiaceae; Devosia; 
e5c19d7800b18015f3a917fc015fc42f	0.0	7.0	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Enhydrobacter; 
e0b375bae1b37c73a8b03caf0a47226d	0.0	18.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS7 marine group; ; 
7e220081fd7e474730f82e3a854a1427	0.0	9.0	Bacteria; Proteobacteria; Alphaproteobacteria; Sneathiellales; Sneathiellaceae; AT-s3-44; 
d80580014fbd650c390fb8e5cccb4317	31.0	47.0	Archaea; Thaumarchaeota; Nitrososphaeria; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosopumilus; 
9b9aba8aa4621f4d1014a8292a87bedb	163.0	354.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Cryomorphaceae; uncultured; 
64b7f64aac846cb86f1eaa8fac017de6	14.0	29.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; NS9 marine group; ; 
a812d532c93b1871f5bf0fb5b2aa168e	3.0	0.0	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Promicromonosporaceae; ; 
4c77902f6f95e62df654e23ae6a96abe	5.0	5.0	Bacteria; Proteobacteria; Deltaproteobacteria; Bradymonadales; uncultured bacterium; uncultured bacterium; uncultured bacterium
3122d62cf49f436c6292447d8394c625	0.0	5.0	Bacteria; Proteobacteria; Gammaproteobacteria; ; ; ; 
89f5e841fc125e244c88d9685c8da045	177.0	260.0	Bacteria; Bacteroidetes; Rhodothermia; Rhodothermales; Rhodothermaceae; uncultured; 
0ca3c23a3be78908599216bf9b2e35fb	6.0	0.0	Bacteria; Bacteroidetes; Bacteroidia; Chitinophagales; Chitinophagaceae; Filimonas; Filimonas sp. R5-375
7174b1950c11ec56289a8d328e1204a2	0.0	11.0	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia; 
c9c356ac79f06c50de2461c85c91d9df	17.0	0.0	Bacteria; Proteobacteria; Gammaproteobacteria; Betaproteobacteriales; Methylophilaceae; ; 
7a26b18ecf36e25e17aebec4dec9295d	23.0	18.0	Bacteria; Planctomycetes; Planctomycetacia; Pirellulales; Pirellulaceae; Blastopirellula; uncultured planctomycete
e85c6db967d39bf200e9953a7abdfa92	0.0	17.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; NS5 marine group; 
ea212cc14044b8a8fae5e39bd7e507fd	0.0	27.0	Bacteria; Bacteroidetes; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Formosa; uncultured marine bacterium
a4270e0b738ab902fefda2901602934b	0.0	3.0	Bacteria; Bacteroidetes; Bacteroidia; ; ; ; 
